Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
           24,     12.250,   20.20,   81.40,   6.64,      6.125,   65.73,   25.01,   4.08,     24.500,   23.89,  137.62,   5.62,    12.250,   34.15,   48.15,   3.93
           28,     14.250,   22.29,   85.79,   6.02,      7.125,   59.15,   32.34,   4.54,     28.500,   24.66,  155.14,   5.44,    14.250,   26.65,   71.76,   5.04
           32,     16.250,   25.28,   86.29,   5.31,      8.125,   67.11,   32.50,   4.00,     32.500,   25.28,  172.56,   5.31,    16.250,   35.74,   61.02,   3.76
           40,     20.250,   36.31,   74.86,   3.70,     10.125,   77.61,   35.02,   3.46,     40.500,   34.26,  158.66,   3.92,    20.250,   47.13,   57.67,   2.85
           48,     24.250,   34.77,   93.62,   3.86,     12.125,   91.11,   35.72,   2.95,     48.500,   38.40,  169.53,   3.50,    24.250,   53.22,   61.16,   2.52
           56,     28.250,   52.29,   72.51,   2.57,     14.125,  110.08,   34.45,   2.44,     56.500,   57.59,  131.68,   2.33,    28.250,   64.16,   59.10,   2.09
           64,     32.250,   56.64,   76.42,   2.37,     16.125,  125.30,   34.55,   2.14,     64.500,   62.21,  139.15,   2.16,    32.250,   77.65,   55.74,   1.73
           80,     40.250,   71.74,   75.31,   1.87,     20.125,  155.11,   34.83,   1.73,     80.500,   76.55,  141.15,   1.75,    40.250,   93.63,   57.70,   1.43
           96,     48.250,   87.91,   73.67,   1.53,     24.125,  192.70,   33.61,   1.39,     96.500,  105.03,  123.32,   1.28,    48.250,  112.69,   57.47,   1.19
          128,     64.250,  104.72,   82.35,   1.28,     32.125,  256.74,   33.59,   1.05,    128.500,  153.68,  112.23,   0.87,    64.250,  158.31,   54.47,   0.85
          192,     96.250,  204.78,   63.09,   0.66,     48.125,  392.81,   32.89,   0.68,    192.500,  255.95,  100.94,   0.52,    96.250,  239.08,   54.03,   0.56
          256,    128.250,  256.03,   67.23,   0.52,     64.125,  535.46,   32.15,   0.50,    256.500,  397.68,   86.57,   0.34,   128.250,  300.47,   57.29,   0.45
          512,    256.250,  467.59,   73.56,   0.29,    128.125,  850.93,   40.42,   0.32,    512.500,  848.59,   81.06,   0.16,   256.250,  504.38,   68.19,   0.27
         1024,    512.250,  842.21,   81.63,   0.16,    256.125, 1291.45,   53.24,   0.21,   1024.500, 1293.09,  106.34,   0.10,   512.250,  509.53,  134.93,   0.26
          17,      8.750,   23.14,   50.75,   5.80,      4.375,   68.78,   17.08,   3.90,     17.500,   19.28,  121.80,   6.96,     8.750,   33.15,   35.43,   4.05
           18,      9.250,   23.64,   52.51,   5.68,      4.625,   64.36,   19.29,   4.17,     18.500,   21.93,  113.20,   6.12,     9.250,   31.34,   39.62,   4.28
           20,     10.250,   23.07,   59.63,   5.82,      5.125,   66.54,   20.67,   4.03,     20.500,   24.22,  113.61,   5.54,    10.250,   34.16,   40.27,   3.93
           22,     11.250,   23.95,   63.05,   5.60,      5.625,   64.57,   23.38,   4.16,     22.500,   23.98,  125.93,   5.60,    11.250,   34.56,   43.69,   3.88
           24,     12.250,   24.17,   68.02,   5.55,      6.125,   63.21,   26.01,   4.25,     24.500,   24.84,  132.36,   5.40,    12.250,   32.90,   49.97,   4.08
           28,     14.250,   24.89,   76.84,   5.39,      7.125,   67.07,   28.52,   4.00,     28.500,   25.00,  153.00,   5.37,    14.250,   34.77,   55.00,   3.86
           32,     16.250,   25.35,   86.03,   5.29,      8.125,   59.82,   36.46,   4.49,     32.500,   18.50,  235.81,   7.26,    16.250,   35.70,   61.09,   3.76
           40,     20.250,   36.52,   74.42,   3.67,     10.125,   73.87,   36.79,   3.63,     40.500,   32.50,  167.24,   4.13,    20.250,   43.09,   63.07,   3.11
           48,     24.250,   41.58,   78.27,   3.23,     12.125,   99.93,   32.57,   2.69,     48.500,   46.13,  141.10,   2.91,    24.250,   55.50,   58.64,   2.42
           56,     28.250,   54.83,   69.15,   2.45,     14.125,  111.70,   33.95,   2.40,     56.500,   48.88,  155.15,   2.75,    28.250,   66.47,   57.04,   2.02
           64,     32.250,   57.05,   75.87,   2.35,     16.125,  125.38,   34.52,   2.14,     64.500,   69.63,  124.32,   1.93,    32.250,   74.94,   57.76,   1.79
           80,     40.250,   77.00,   70.16,   1.74,     20.125,  158.58,   34.07,   1.69,     80.500,   88.05,  122.71,   1.52,    40.250,  103.41,   52.24,   1.30
           96,     48.250,   85.36,   75.87,   1.57,     24.125,  195.00,   33.21,   1.38,     96.500,  101.01,  128.23,   1.33,    48.250,  115.30,   56.16,   1.16
          128,     64.250,  127.56,   67.60,   1.05,     32.125,  256.50,   33.62,   1.05,    128.500,  148.56,  116.10,   0.90,    64.250,  158.20,   54.51,   0.85
          192,     96.250,  204.74,   63.10,   0.66,     48.125,  388.83,   33.22,   0.69,    192.500,  273.47,   94.48,   0.49,    96.250,  234.58,   55.07,   0.57
          256,    128.250,  261.31,   65.87,   0.51,     64.125,  498.24,   34.55,   0.54,    256.500,  330.57,  104.14,   0.41,   128.250,  251.42,   68.46,   0.53
          512,    256.250,  441.18,   77.96,   0.30,    128.125,  857.11,   40.13,   0.31,    512.500,  854.99,   80.45,   0.16,   256.250,  509.09,   67.56,   0.26
         1024,    512.250,  843.19,   81.54,   0.16,    256.125, 1304.62,   52.70,   0.21,   1024.500, 1073.05,  128.14,   0.13,   512.250,  504.29,  136.34,   0.27
          17,      8.750,   24.61,   47.72,   5.45,      4.375,   59.28,   19.81,   4.53,     17.500,   21.18,  110.90,   6.34,     8.750,   33.68,   34.87,   3.99
           18,      9.250,   23.46,   52.93,   5.72,      4.625,   66.29,   18.73,   4.05,     18.500,   24.00,  103.46,   5.59,     9.250,   34.60,   35.88,   3.88
           20,     10.250,   23.96,   57.43,   5.60,      5.125,   69.63,   19.76,   3.86,     20.500,   21.60,  127.38,   6.21,    10.250,   36.50,   37.69,   3.68
           22,     11.250,   22.64,   66.70,   5.93,      5.625,   66.29,   22.78,   4.05,     22.500,   22.98,  131.41,   5.84,    11.250,   32.60,   46.31,   4.12
           24,     12.250,   17.99,   91.38,   7.46,      6.125,   65.42,   25.13,   4.10,     24.500,   22.35,  147.12,   6.01,    12.250,   36.58,   44.95,   3.67
           28,     14.250,   22.63,   84.50,   5.93,      7.125,   66.44,   28.79,   4.04,     28.500,   22.83,  167.58,   5.88,    14.250,   33.21,   57.58,   4.04
           32,     16.250,   34.59,   63.05,   3.88,      8.125,   66.41,   32.84,   4.04,     32.500,   24.00,  181.74,   5.59,    16.250,   35.32,   61.75,   3.80
           40,     20.250,   34.13,   79.63,   3.93,     10.125,   71.82,   37.84,   3.74,     40.500,   36.38,  149.41,   3.69,    20.250,   45.93,   59.17,   2.92
           48,     24.250,   41.34,   78.73,   3.25,     12.125,   91.27,   35.66,   2.94,     48.500,   43.54,  149.52,   3.08,    24.250,   57.39,   56.71,   2.34
           56,     28.250,   54.34,   69.77,   2.47,     14.125,  106.85,   35.49,   2.51,     56.500,   57.79,  131.23,   2.32,    28.250,   68.77,   55.14,   1.95
           64,     32.250,   58.98,   73.40,   2.28,     16.125,  140.61,   30.78,   1.91,     64.500,   69.99,  123.69,   1.92,    32.250,   71.35,   60.66,   1.88
           80,     40.250,   78.73,   68.62,   1.70,     20.125,  152.70,   35.38,   1.76,     80.500,   78.47,  137.69,   1.71,    40.250,   87.95,   61.43,   1.53
           96,     48.250,   89.00,   72.76,   1.51,     24.125,  189.35,   34.20,   1.42,     96.500,   99.60,  130.04,   1.35,    48.250,  115.78,   55.93,   1.16
          128,     64.250,  128.82,   66.94,   1.04,     32.125,  259.14,   33.28,   1.04,    128.500,  160.45,  107.49,   0.84,    64.250,  159.53,   54.06,   0.84
          192,     96.250,  203.40,   63.51,   0.66,     48.125,  404.88,   31.91,   0.66,    192.500,  266.13,   97.08,   0.50,    96.250,  224.59,   57.52,   0.60
          256,    128.250,  254.88,   67.54,   0.53,     64.125,  539.99,   31.88,   0.50,    256.500,  395.24,   87.10,   0.34,   128.250,  289.08,   59.55,   0.46
          512,    256.250,  424.05,   81.11,   0.32,    128.125,  855.59,   40.20,   0.31,    512.500,  857.89,   80.18,   0.16,   256.250,  499.15,   68.90,   0.27
         1024,    512.250,  829.93,   82.84,   0.16,    256.125, 1298.04,   52.97,   0.21,   1024.500, 1039.72,  132.25,   0.13,   512.250,  502.35,  136.86,   0.27
          17,      8.750,   22.86,   51.38,   5.87,      4.375,   63.74,   18.42,   4.21,     17.500,   23.75,   98.88,   5.65,     8.750,   28.68,   40.95,   4.68
           18,      9.250,   25.32,   49.04,   5.30,      4.625,   62.26,   19.94,   4.31,     18.500,   30.42,   81.62,   4.41,     9.250,   33.89,   36.63,   3.96
           20,     10.250,   23.89,   57.59,   5.62,      5.125,   65.28,   21.07,   4.11,     20.500,   25.34,  108.59,   5.30,    10.250,   31.63,   43.50,   4.24
           22,     11.250,   23.31,   64.77,   5.76,      5.625,   63.42,   23.81,   4.23,     22.500,   34.92,   86.49,   3.84,    11.250,   32.98,   45.78,   4.07
           24,     12.250,   22.45,   73.24,   5.98,      6.125,   67.44,   24.38,   3.98,     24.500,   24.89,  132.10,   5.39,    12.250,   33.46,   49.15,   4.01
           28,     14.250,   22.66,   84.42,   5.92,      7.125,   64.72,   29.55,   4.15,     28.500,   25.12,  152.27,   5.34,    14.250,   44.83,   42.67,   2.99
           32,     16.250,   25.26,   86.35,   5.31,      8.125,   71.03,   30.71,   3.78,     32.500,   32.64,  133.63,   4.11,    16.250,   43.18,   50.51,   3.11
           40,     20.250,   35.03,   77.58,   3.83,     10.125,   76.29,   35.63,   3.52,     40.500,   32.59,  166.81,   4.12,    20.250,   35.53,   76.49,   3.78
           48,     24.250,   42.98,   75.72,   3.12,     12.125,   93.00,   35.00,   2.89,     48.500,   47.45,  137.18,   2.83,    24.250,   53.34,   61.02,   2.52
           56,     28.250,   57.97,   65.41,   2.32,     14.125,  116.10,   32.66,   2.31,     56.500,   55.98,  135.46,   2.40,    28.250,   65.77,   57.65,   2.04
           64,     32.250,   57.48,   75.30,   2.33,     16.125,  123.67,   35.00,   2.17,     64.500,   65.71,  131.74,   2.04,    32.250,   80.36,   53.87,   1.67
           80,     40.250,   78.40,   68.91,   1.71,     20.125,  158.74,   34.03,   1.69,     80.500,   90.34,  119.60,   1.49,    40.250,   89.73,   60.21,   1.50
           96,     48.250,   92.28,   70.17,   1.45,     24.125,  193.33,   33.50,   1.39,     96.500,  101.56,  127.54,   1.32,    48.250,  112.77,   57.43,   1.19
          128,     64.250,  121.29,   71.10,   1.11,     32.125,  266.50,   32.36,   1.01,    128.500,  156.90,  109.93,   0.86,    64.250,  158.71,   54.33,   0.85
          192,     96.250,  208.44,   61.98,   0.64,     48.125,  388.77,   33.23,   0.69,    192.500,  261.22,   98.91,   0.51,    96.250,  187.99,   68.72,   0.71
          256,    128.250,  190.95,   90.15,   0.70,     64.125,  425.01,   40.50,   0.63,    256.500,  334.02,  103.07,   0.40,   128.250,  245.53,   70.11,   0.55
          512,    256.250,  428.75,   80.22,   0.31,    128.125,  849.46,   40.49,   0.32,    512.500,  852.70,   80.67,   0.16,   256.250,  508.46,   67.64,   0.26
         1024,    512.250,  862.09,   79.75,   0.16,    256.125, 1450.65,   47.39,   0.19,   1024.500, 1070.61,  128.44,   0.13,   512.250,  505.07,  136.13,   0.27
          17,      8.750,   13.77,   85.30,   9.75,      4.375,   65.01,   18.07,   4.13,     17.500,   21.80,  107.76,   6.16,     8.750,   29.75,   39.48,   4.51
           18,      9.250,   12.71,   97.70,  10.56,      4.625,   67.60,   18.37,   3.97,     18.500,   12.33,  201.45,  10.89,     9.250,   27.65,   44.90,   4.85
           20,     10.250,   13.67,  100.63,   9.82,      5.125,   65.61,   20.97,   4.09,     20.500,   23.40,  117.58,   5.74,    10.250,   34.21,   40.21,   3.92
           22,     11.250,   19.66,   76.82,   6.83,      5.625,   67.09,   22.51,   4.00,     22.500,   23.76,  127.10,   5.65,    11.250,   31.51,   47.91,   4.26
           24,     12.250,   24.11,   68.19,   5.57,      6.125,   65.46,   25.12,   4.10,     24.500,   24.16,  136.11,   5.56,    12.250,   24.26,   67.79,   5.53
           28,     14.250,   23.00,   83.16,   5.84,      7.125,   70.52,   27.12,   3.81,     28.500,   21.05,  181.76,   6.38,    14.250,   35.95,   53.20,   3.73
           32,     16.250,   22.73,   95.97,   5.91,      8.125,   71.00,   30.72,   3.78,     32.500,   33.41,  130.57,   4.02,    16.250,   36.39,   59.94,   3.69
           40,     20.250,   35.74,   76.05,   3.76,     10.125,   76.59,   35.49,   3.50,     40.500,   36.68,  148.21,   3.66,    20.250,   44.01,   61.75,   3.05
           48,     24.250,   47.77,   68.13,   2.81,     12.125,   94.63,   34.40,   2.84,     48.500,   47.48,  137.11,   2.83,    24.250,   54.87,   59.32,   2.45
           56,     28.250,   55.36,   68.49,   2.42,     14.125,  112.18,   33.80,   2.39,     56.500,   51.57,  147.04,   2.60,    28.250,   54.72,   69.29,   2.45
           64,     32.250,   54.10,   80.01,   2.48,     16.125,  115.75,   37.40,   2.32,     64.500,   70.49,  122.82,   1.90,    32.250,   69.97,   61.86,   1.92
           80,     40.250,   81.33,   66.43,   1.65,     20.125,  159.34,   33.90,   1.68,     80.500,   88.54,  122.03,   1.52,    40.250,   90.84,   59.47,   1.48
           96,     48.250,   91.57,   70.72,   1.47,     24.125,  190.66,   33.97,   1.41,     96.500,   97.65,  132.64,   1.37,    48.250,  109.09,   59.36,   1.23
          128,     64.250,  122.62,   70.33,   1.09,     32.125,  260.12,   33.15,   1.03,    128.500,  156.89,  109.93,   0.86,    64.250,  153.97,   56.01,   0.87
          192,     96.250,  202.59,   63.77,   0.66,     48.125,  399.72,   32.32,   0.67,    192.500,  265.55,   97.30,   0.51,    96.250,  237.25,   54.45,   0.57
          256,    128.250,  260.89,   65.98,   0.51,     64.125,  537.36,   32.03,   0.50,    256.500,  394.07,   87.36,   0.34,   128.250,  322.23,   53.42,   0.42
          512,    256.250,  489.04,   70.33,   0.27,    128.125,  872.53,   39.42,   0.31,    512.500,  835.73,   82.31,   0.16,   256.250,  512.11,   67.16,   0.26
         1024,    512.250,  859.77,   79.97,   0.16,    256.125, 1582.31,   43.45,   0.17,   1024.500, 1236.30,  111.22,   0.11,   512.250,  510.28,  134.74,   0.26
          17,      8.750,   25.65,   45.79,   5.23,      4.375,   66.77,   17.59,   4.02,     17.500,   23.09,  101.71,   5.81,     8.750,   37.16,   31.61,   3.61
           18,      9.250,   22.61,   54.92,   5.94,      4.625,   66.97,   18.54,   4.01,     18.500,   23.92,  103.80,   5.61,     9.250,   37.05,   33.51,   3.62
           20,     10.250,   24.37,   56.44,   5.51,      5.125,   64.79,   21.23,   4.14,     20.500,   22.62,  121.66,   5.93,    10.250,   36.97,   37.21,   3.63
           22,     11.250,   24.53,   61.56,   5.47,      5.625,   65.31,   23.12,   4.11,     22.500,   20.51,  147.21,   6.54,    11.250,   34.80,   43.38,   3.86
           24,     12.250,   24.89,   66.07,   5.39,      6.125,   58.34,   28.18,   4.60,     24.500,   25.47,  129.13,   5.27,    12.250,   36.30,   45.29,   3.70
           28,     14.250,   25.35,   75.44,   5.29,      7.125,   66.93,   28.57,   4.01,     28.500,   25.43,  150.42,   5.28,    14.250,   36.17,   52.88,   3.71
           32,     16.250,   28.56,   76.38,   4.70,      8.125,   71.76,   30.39,   3.74,     32.500,   31.63,  137.92,   4.24,    16.250,   45.29,   48.15,   2.96
           40,     20.250,   36.48,   74.50,   3.68,     10.125,   82.21,   33.06,   3.27,     40.500,   37.51,  144.91,   3.58,    20.250,   47.72,   56.95,   2.81
           48,     24.250,   46.69,   69.72,   2.87,     12.125,   98.01,   33.21,   2.74,     48.500,   46.99,  138.53,   2.86,    24.250,   60.16,   54.10,   2.23
           56,     28.250,   58.85,   64.43,   2.28,     14.125,  107.06,   35.42,   2.51,     56.500,   60.70,  124.93,   2.21,    28.250,   65.04,   58.30,   2.06
           64,     32.250,   70.92,   61.04,   1.89,     16.125,  141.64,   30.56,   1.90,     64.500,   67.30,  128.64,   1.99,    32.250,   79.81,   54.24,   1.68
           80,     40.250,   84.24,   64.13,   1.59,     20.125,  174.38,   30.98,   1.54,     80.500,   93.25,  115.87,   1.44,    40.250,   92.97,   58.11,   1.44
           96,     48.250,  104.91,   61.73,   1.28,     24.125,  207.02,   31.28,   1.30,     96.500,  104.32,  124.15,   1.29,    48.250,  116.08,   55.79,   1.16
          128,     64.250,  140.07,   61.56,   0.96,     32.125,  260.30,   33.13,   1.03,    128.500,  154.02,  111.98,   0.87,    64.250,  160.33,   53.79,   0.84
          192,     96.250,  206.16,   62.66,   0.65,     48.125,  419.74,   30.78,   0.64,    192.500,  278.83,   92.66,   0.48,    96.250,  244.32,   52.88,   0.55
          256,    128.250,  281.30,   61.19,   0.48,     64.125,  559.72,   30.75,   0.48,    256.500,  416.23,   82.71,   0.32,   128.250,  329.04,   52.31,   0.41
          512,    256.250,  557.59,   61.68,   0.24,    128.125,  886.86,   38.78,   0.30,    512.500,  882.85,   77.91,   0.15,   256.250,  518.41,   66.34,   0.26
         1024,    512.250,  854.72,   80.44,   0.16,    256.125, 1352.63,   50.83,   0.20,   1024.500,  996.15,  138.04,   0.13,   512.250,  494.20,  139.12,   0.27
          17,      8.750,   23.10,   50.83,   5.81,      4.375,   71.08,   16.52,   3.78,     17.500,   21.10,  111.30,   6.36,     8.750,   29.46,   39.87,   4.56
           18,      9.250,   23.96,   51.81,   5.60,      4.625,   64.82,   19.15,   4.14,     18.500,   20.39,  121.77,   6.58,     9.250,   36.96,   33.59,   3.63
           20,     10.250,   22.20,   61.96,   6.04,      5.125,   65.25,   21.09,   4.11,     20.500,   24.83,  110.83,   5.41,    10.250,   36.02,   38.19,   3.73
           22,     11.250,   24.40,   61.88,   5.50,      5.625,   70.22,   21.50,   3.82,     22.500,   25.19,  119.89,   5.33,    11.250,   34.74,   43.47,   3.86
           24,     12.250,   25.20,   65.25,   5.33,      6.125,   68.00,   24.18,   3.95,     24.500,   23.00,  142.98,   5.84,    12.250,   37.74,   43.57,   3.56
           28,     14.250,   22.28,   85.86,   6.03,      7.125,   67.10,   28.50,   4.00,     28.500,   18.41,  207.82,   7.29,    14.250,   37.72,   50.71,   3.56
           32,     16.250,   32.51,   67.09,   4.13,      8.125,   67.27,   32.42,   3.99,     32.500,   33.31,  130.97,   4.03,    16.250,   46.54,   46.87,   2.88
           40,     20.250,   34.70,   78.33,   3.87,     10.125,   80.19,   33.89,   3.35,     40.500,   36.63,  148.41,   3.66,    20.250,   46.87,   57.99,   2.86
           48,     24.250,   47.11,   69.09,   2.85,     12.125,   97.82,   33.27,   2.74,     48.500,   41.17,  158.13,   3.26,    24.250,   60.45,   53.84,   2.22
