Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
           64,     32.250,   43.70,   99.05,   3.07,     16.125,   95.66,   45.25,   2.81,     64.500,   52.26,  165.65,   2.57,    32.250,   61.04,   70.91,   2.20
           80,     40.250,   62.21,   86.84,   2.16,     20.125,  123.60,   43.71,   2.17,     80.500,   69.61,  155.22,   1.93,    40.250,   66.20,   81.60,   2.03
           96,     48.250,   72.55,   89.27,   1.85,     24.125,  146.02,   44.35,   1.84,     96.500,   81.64,  158.65,   1.64,    48.250,   89.71,   72.19,   1.50
          128,     64.250,   98.01,   87.99,   1.37,     32.125,  187.11,   46.09,   1.43,    128.500,  115.84,  148.89,   1.16,    64.250,  121.03,   71.25,   1.11
          192,     96.250,  152.75,   84.57,   0.88,     48.125,  305.72,   42.26,   0.88,    192.500,  193.53,  133.51,   0.69,    96.250,  186.45,   69.29,   0.72
          256,    128.250,  203.12,   84.74,   0.66,     64.125,  389.56,   44.19,   0.69,    256.500,  310.84,  110.75,   0.43,   128.250,  244.46,   70.41,   0.55
          512,    256.250,  313.20,  109.81,   0.43,    128.125,  624.55,   55.07,   0.43,    512.500,  631.76,  108.88,   0.21,   256.250,  373.98,   91.97,   0.36
         1024,    512.250,  633.97,  108.45,   0.21,    256.125, 1245.89,   55.18,   0.22,   1024.500,  896.66,  153.35,   0.15,   512.250,  492.13,  139.70,   0.27
          17,      8.750,    9.05,  129.81,  14.84,      4.375,   43.62,   26.92,   6.15,     17.500,   14.29,  164.36,   9.39,     8.750,   21.32,   55.07,   6.29
           18,      9.250,    6.95,  178.72,  19.32,      4.625,   48.76,   25.46,   5.51,     18.500,   18.96,  130.98,   7.08,     9.250,   24.38,   50.91,   5.50
           20,     10.250,   18.50,   74.37,   7.26,      5.125,   56.02,   24.56,   4.79,     20.500,   17.32,  158.88,   7.75,    10.250,   21.57,   63.78,   6.22
           22,     11.250,   15.64,   96.54,   8.58,      5.625,   50.32,   30.01,   5.33,     22.500,   14.48,  208.54,   9.27,    11.250,   27.65,   54.62,   4.85
           24,     12.250,   18.40,   89.38,   7.30,      6.125,   49.15,   33.45,   5.46,     24.500,   19.46,  169.01,   6.90,    12.250,   28.85,   56.98,   4.65
           28,     14.250,   19.95,   95.86,   6.73,      7.125,   48.89,   39.12,   5.49,     28.500,   20.07,  190.62,   6.69,    14.250,   25.09,   76.22,   5.35
           32,     16.250,   15.33,  142.27,   8.76,      8.125,   46.29,   47.12,   5.80,     32.500,   18.36,  237.65,   7.31,    16.250,   24.90,   87.58,   5.39
           40,     20.250,   26.46,  102.72,   5.07,     10.125,   62.98,   43.16,   4.26,     40.500,   25.73,  211.24,   5.22,    20.250,   33.13,   82.04,   4.05
           48,     24.250,   33.38,   97.51,   4.02,     12.125,   72.58,   44.84,   3.70,     48.500,   33.04,  197.00,   4.06,    24.250,   46.59,   69.86,   2.88
           56,     28.250,   41.62,   91.09,   3.22,     14.125,   83.36,   45.49,   3.22,     56.500,   43.54,  174.18,   3.08,    28.250,   44.88,   84.48,   2.99
           64,     32.250,   52.57,   82.33,   2.55,     16.125,   98.58,   43.91,   2.72,     64.500,   52.63,  164.50,   2.55,    32.250,   56.93,   76.03,   2.36
           80,     40.250,   59.77,   90.38,   2.25,     20.125,  123.29,   43.82,   2.18,     80.500,   63.49,  170.17,   2.11,    40.250,   66.14,   81.68,   2.03
           96,     48.250,   74.76,   86.62,   1.80,     24.125,  144.25,   44.89,   1.86,     96.500,   76.67,  168.94,   1.75,    48.250,   89.31,   72.51,   1.50
          128,     64.250,   91.68,   94.06,   1.46,     32.125,  194.92,   44.24,   1.38,    128.500,  118.79,  145.19,   1.13,    64.250,  120.53,   71.54,   1.11
          192,     96.250,  159.31,   81.09,   0.84,     48.125,  305.65,   42.26,   0.88,    192.500,  201.56,  128.19,   0.67,    96.250,  182.65,   70.73,   0.73
          256,    128.250,  203.51,   84.58,   0.66,     64.125,  401.74,   42.85,   0.67,    256.500,  315.43,  109.14,   0.43,   128.250,  244.85,   70.30,   0.55
          512,    256.250,  392.65,   87.59,   0.34,    128.125,  635.27,   54.14,   0.42,    512.500,  623.49,  110.32,   0.22,   256.250,  373.70,   92.04,   0.36
         1024,    512.250,  636.27,  108.06,   0.21,    256.125, 1081.38,   63.58,   0.25,   1024.500,  934.34,  147.17,   0.14,   512.250,  515.08,  133.48,   0.26
          17,      8.750,   15.27,   76.90,   8.79,      4.375,   52.13,   22.53,   5.15,     17.500,   15.70,  149.59,   8.55,     8.750,   25.54,   45.98,   5.26
           18,      9.250,    9.08,  136.73,  14.78,      4.625,   55.12,   22.53,   4.87,     18.500,   18.91,  131.30,   7.10,     9.250,   26.25,   47.30,   5.11
           20,     10.250,   14.68,   93.70,   9.14,      5.125,   54.16,   25.40,   4.96,     20.500,   18.85,  145.97,   7.12,    10.250,   28.62,   48.07,   4.69
           22,     11.250,   18.63,   81.07,   7.21,      5.625,   53.86,   28.04,   4.98,     22.500,   19.45,  155.27,   6.90,    11.250,   24.87,   60.71,   5.40
           24,     12.250,   17.02,   96.60,   7.89,      6.125,   50.25,   32.72,   5.34,     24.500,   19.18,  171.44,   7.00,    12.250,   28.85,   56.98,   4.65
           28,     14.250,   18.20,  105.11,   7.38,      7.125,   49.86,   38.36,   5.38,     28.500,   20.05,  190.81,   6.70,    14.250,   29.02,   65.91,   4.62
           32,     16.250,   19.01,  114.73,   7.06,      8.125,   47.27,   46.14,   5.68,     32.500,   20.46,  213.21,   6.56,    16.250,   29.64,   73.60,   4.53
           40,     20.250,   23.39,  116.22,   5.74,     10.125,   62.27,   43.65,   4.31,     40.500,   26.96,  201.63,   4.98,    20.250,   38.48,   70.63,   3.49
           48,     24.250,   35.68,   91.22,   3.76,     12.125,   72.61,   44.83,   3.70,     48.500,   38.45,  169.29,   3.49,    24.250,   44.78,   72.69,   3.00
           56,     28.250,   37.48,  101.16,   3.58,     14.125,   88.13,   43.02,   3.05,     56.500,   45.78,  165.64,   2.93,    28.250,   51.62,   73.46,   2.60
           64,     32.250,   46.90,   92.29,   2.86,     16.125,   89.83,   48.18,   2.99,     64.500,   53.86,  160.74,   2.49,    32.250,   57.40,   75.41,   2.34
           80,     40.250,   64.63,   83.58,   2.08,     20.125,  128.94,   41.90,   2.08,     80.500,   70.03,  154.28,   1.92,    40.250,   72.49,   74.52,   1.85
           96,     48.250,   71.02,   91.19,   1.89,     24.125,  136.52,   47.44,   1.97,     96.500,   81.44,  159.04,   1.65,    48.250,   85.44,   75.79,   1.57
          128,     64.250,   98.81,   87.28,   1.36,     32.125,  201.98,   42.70,   1.33,    128.500,  114.90,  150.11,   1.17,    64.250,  125.23,   68.86,   1.07
          192,     96.250,  162.88,   79.31,   0.82,     48.125,  304.62,   42.41,   0.88,    192.500,  197.69,  130.70,   0.68,    96.250,  182.20,   70.90,   0.74
          256,    128.250,  205.20,   83.88,   0.65,     64.125,  416.46,   41.33,   0.64,    256.500,  312.09,  110.31,   0.43,   128.250,  187.82,   91.65,   0.71
          512,    256.250,  318.98,  107.82,   0.42,    128.125,  635.87,   54.09,   0.42,    512.500,  625.97,  109.89,   0.21,   256.250,  376.59,   91.33,   0.36
         1024,    512.250,  624.04,  110.17,   0.22,    256.125, 1065.15,   64.55,   0.25,   1024.500,  924.91,  148.67,   0.15,   512.250,  510.07,  134.79,   0.26
          17,      8.750,   16.75,   70.11,   8.01,      4.375,   50.79,   23.12,   5.29,     17.500,   16.24,  144.59,   8.26,     8.750,   25.82,   45.49,   5.20
           18,      9.250,   16.92,   73.37,   7.93,      4.625,   53.65,   23.14,   5.00,     18.500,   19.00,  130.66,   7.06,     9.250,   17.22,   72.09,   7.79
           20,     10.250,   14.06,   97.84,   9.55,      5.125,   55.06,   24.98,   4.87,     20.500,   19.70,  139.64,   6.81,    10.250,   21.63,   63.59,   6.20
           22,     11.250,   18.95,   79.67,   7.08,      5.625,   51.83,   29.13,   5.18,     22.500,   14.74,  204.81,   9.10,    11.250,   28.54,   52.90,   4.70
           24,     12.250,   19.43,   84.61,   6.91,      6.125,   52.26,   31.46,   5.14,     24.500,   17.97,  182.98,   7.47,    12.250,   28.62,   57.44,   4.69
           28,     14.250,   18.43,  103.75,   7.28,      7.125,   49.90,   38.33,   5.38,     28.500,   15.63,  244.81,   8.59,    14.250,   27.01,   70.81,   4.97
           32,     16.250,   20.59,  105.94,   6.52,      8.125,   55.27,   39.46,   4.86,     32.500,   20.62,  211.50,   6.51,    16.250,   28.10,   77.62,   4.78
           40,     20.250,   29.06,   93.53,   4.62,     10.125,   64.54,   42.11,   4.16,     40.500,   29.55,  183.96,   4.54,    20.250,   38.35,   70.87,   3.50
           48,     24.250,   36.57,   89.01,   3.67,     12.125,   70.08,   46.44,   3.83,     48.500,   36.03,  180.66,   3.73,    24.250,   42.47,   76.65,   3.16
           56,     28.250,   44.94,   84.38,   2.99,     14.125,   89.35,   42.44,   3.00,     56.500,   38.03,  199.42,   3.53,    28.250,   54.56,   69.49,   2.46
           64,     32.250,   39.07,  110.79,   3.44,     16.125,   97.15,   44.55,   2.76,     64.500,   51.42,  168.37,   2.61,    32.250,   64.06,   67.57,   2.10
           80,     40.250,   64.29,   84.03,   2.09,     20.125,  119.81,   45.09,   2.24,     80.500,   61.29,  176.29,   2.19,    40.250,   65.04,   83.06,   2.06
           96,     48.250,   65.22,   99.30,   2.06,     24.125,  149.85,   43.22,   1.79,     96.500,   76.77,  168.70,   1.75,    48.250,   86.26,   75.07,   1.56
          128,     64.250,   98.48,   87.57,   1.36,     32.125,  202.46,   42.59,   1.33,    128.500,  122.93,  140.30,   1.09,    64.250,  117.91,   73.13,   1.14
          192,     96.250,  160.55,   80.46,   0.84,     48.125,  303.10,   42.62,   0.89,    192.500,  192.61,  134.14,   0.70,    96.250,  175.11,   73.78,   0.77
          256,    128.250,  198.06,   86.91,   0.68,     64.125,  423.75,   40.62,   0.63,    256.500,  221.19,  155.65,   0.61,   128.250,  182.46,   94.34,   0.74
          512,    256.250,  301.82,  113.95,   0.44,    128.125,  625.08,   55.02,   0.43,    512.500,  633.57,  108.57,   0.21,   256.250,  362.99,   94.75,   0.37
         1024,    512.250,  628.79,  109.34,   0.21,    256.125, 1015.87,   67.68,   0.26,   1024.500,  924.96,  148.66,   0.15,   512.250,  509.84,  134.85,   0.26
          17,      8.750,   17.02,   68.99,   7.88,      4.375,   51.44,   22.83,   5.22,     17.500,   18.30,  128.37,   7.34,     8.750,   25.75,   45.60,   5.21
           18,      9.250,   17.14,   72.44,   7.83,      4.625,   56.81,   21.85,   4.73,     18.500,   15.35,  161.76,   8.74,     9.250,   25.82,   48.08,   5.20
           20,     10.250,   18.31,   75.14,   7.33,      5.125,   55.48,   24.79,   4.84,     20.500,   19.54,  140.83,   6.87,    10.250,   20.65,   66.63,   6.50
           22,     11.250,   19.36,   77.99,   6.93,      5.625,   52.76,   28.62,   5.09,     22.500,   14.52,  208.02,   9.25,    11.250,   27.02,   55.89,   4.97
           24,     12.250,   17.16,   95.79,   7.82,      6.125,   46.11,   35.66,   5.82,     24.500,   19.09,  172.28,   7.03,    12.250,   28.77,   57.14,   4.66
           28,     14.250,   18.09,  105.75,   7.42,      7.125,   56.08,   34.11,   4.79,     28.500,   17.16,  222.91,   7.82,    14.250,   29.43,   64.98,   4.56
           32,     16.250,   26.21,   83.22,   5.12,      8.125,   51.41,   42.43,   5.22,     32.500,   18.19,  239.87,   7.38,    16.250,   27.19,   80.22,   4.94
           40,     20.250,   23.23,  116.98,   5.78,     10.125,   60.93,   44.61,   4.41,     40.500,   26.10,  208.29,   5.14,    20.250,   38.32,   70.92,   3.50
           48,     24.250,   32.41,  100.41,   4.14,     12.125,   70.07,   46.45,   3.83,     48.500,   38.46,  169.28,   3.49,    24.250,   38.79,   83.90,   3.46
           56,     28.250,   41.91,   90.47,   3.20,     14.125,   90.48,   41.91,   2.97,     56.500,   45.50,  166.66,   2.95,    28.250,   49.46,   76.67,   2.71
           64,     32.250,   39.92,  108.44,   3.36,     16.125,  120.61,   35.89,   2.23,     64.500,   52.44,  165.08,   2.56,    32.250,   47.10,   91.90,   2.85
           80,     40.250,   57.61,   93.78,   2.33,     20.125,  123.28,   43.82,   2.18,     80.500,   58.23,  185.56,   2.31,    40.250,   72.32,   74.70,   1.86
           96,     48.250,   69.55,   93.11,   1.93,     24.125,  139.68,   46.36,   1.92,     96.500,   75.87,  170.72,   1.77,    48.250,   86.25,   75.09,   1.56
          128,     64.250,   92.78,   92.94,   1.45,     32.125,  200.60,   42.99,   1.34,    128.500,  117.10,  147.29,   1.15,    64.250,  118.18,   72.97,   1.14
          192,     96.250,  162.58,   79.46,   0.83,     48.125,  302.15,   42.75,   0.89,    192.500,  205.37,  125.81,   0.65,    96.250,  171.59,   75.29,   0.78
          256,    128.250,  202.83,   84.86,   0.66,     64.125,  404.30,   42.58,   0.66,    256.500,  295.56,  116.48,   0.45,   128.250,  178.38,   96.50,   0.75
          512,    256.250,  320.88,  107.18,   0.42,    128.125,  634.83,   54.18,   0.42,    512.500,  626.46,  109.80,   0.21,   256.250,  372.88,   92.24,   0.36
         1024,    512.250,  623.22,  110.32,   0.22,    256.125, 1198.13,   57.38,   0.22,   1024.500,  916.63,  150.01,   0.15,   512.250,  506.19,  135.82,   0.27
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.12,    2.56,  10.23,      0.125,   50.84,    0.66,   5.28,      0.500,   20.14,    3.33,   6.66,     0.250,   20.13,    1.67,   6.67
            1,      0.750,   16.58,    6.07,   8.09,      0.375,   50.53,    1.99,   5.31,      1.500,   14.55,   13.84,   9.23,     0.750,   18.55,    5.43,   7.24
            2,      1.250,   20.14,    8.33,   6.67,      0.625,   49.03,    3.42,   5.48,      2.500,   20.17,   16.64,   6.65,     1.250,   20.16,    8.32,   6.66
            3,      1.750,   19.26,   12.20,   6.97,      0.875,   47.56,    4.94,   5.64,      3.500,   20.33,   23.11,   6.60,     1.750,   17.16,   13.69,   7.82
            4,      2.250,   20.45,   14.77,   6.56,      1.125,   50.44,    5.99,   5.32,      4.500,   18.15,   33.28,   7.40,     2.250,   20.30,   14.88,   6.61
            5,      2.750,   20.49,   18.01,   6.55,      1.375,   52.63,    7.01,   5.10,      5.500,   20.37,   36.25,   6.59,     2.750,   20.83,   17.72,   6.44
            6,      3.250,   18.22,   23.94,   7.37,      1.625,   56.21,    7.76,   4.78,      6.500,   20.45,   42.65,   6.56,     3.250,   27.25,   16.01,   4.93
            7,      3.750,   17.47,   28.81,   7.68,      1.875,   51.09,    9.85,   5.25,      7.500,   20.46,   49.20,   6.56,     3.750,   28.16,   17.87,   4.77
            8,      4.250,   20.40,   27.96,   6.58,      2.125,   53.39,   10.68,   5.03,      8.500,   20.53,   55.57,   6.54,     4.250,   25.80,   22.11,   5.20
            9,      4.750,   18.07,   35.28,   7.43,      2.375,   55.61,   11.46,   4.83,      9.500,   16.81,   75.85,   7.98,     4.750,   28.25,   22.57,   4.75
           10,      5.250,   18.52,   38.05,   7.25,      2.625,   53.90,   13.07,   4.98,     10.500,   20.54,   68.60,   6.53,     5.250,   28.29,   24.91,   4.74
           11,      5.750,   19.89,   38.80,   6.75,      2.875,   56.85,   13.58,   4.72,     11.500,   18.15,   85.04,   7.40,     5.750,   28.10,   27.46,   4.78
           12,      6.250,   18.48,   45.39,   7.26,      3.125,   55.31,   15.17,   4.85,     12.500,   20.48,   81.92,   6.55,     6.250,   26.52,   31.63,   5.06
           13,      6.750,   15.17,   59.73,   8.85,      3.375,   56.80,   15.95,   4.73,     13.500,   20.39,   88.87,   6.58,     6.750,   28.44,   31.85,   4.72
           14,      7.250,   17.09,   56.93,   7.85,      3.625,   56.94,   17.09,   4.71,     14.500,   18.33,  106.16,   7.32,     7.250,   28.46,   34.19,   4.72
           15,      7.750,   10.97,   94.81,  12.23,      3.875,   57.13,   18.21,   4.70,     15.500,   17.66,  117.83,   7.60,     7.750,   28.39,   36.64,   4.73
           16,      8.250,   19.75,   56.07,   6.80,      4.125,   51.75,   21.40,   5.19,     16.500,   20.29,  109.14,   6.61,     8.250,   27.49,   40.27,   4.88
            0,      0.250,   18.32,    1.83,   7.33,      0.125,   51.71,    0.65,   5.19,      0.500,   20.55,    3.27,   6.53,     0.250,   18.12,    1.85,   7.41
            1,      0.750,   18.37,    5.48,   7.31,      0.375,   54.42,    1.85,   4.93,      1.500,   20.56,    9.79,   6.53,     0.750,   15.86,    6.35,   8.46
            2,      1.250,   18.85,    8.90,   7.12,      0.625,   48.51,    3.46,   5.53,      2.500,   19.41,   17.28,   6.91,     1.250,   20.55,    8.16,   6.53
            3,      1.750,   20.64,   11.38,   6.50,      0.875,   55.55,    4.23,   4.83,      3.500,   20.51,   22.90,   6.54,     1.750,   20.48,   11.47,   6.55
            4,      2.250,   13.71,   22.03,   9.79,      1.125,   53.26,    5.67,   5.04,      4.500,   19.70,   30.65,   6.81,     2.250,   18.32,   16.48,   7.33
            5,      2.750,   20.81,   17.74,   6.45,      1.375,   56.63,    6.52,   4.74,      5.500,   20.72,   35.63,   6.48,     2.750,   25.71,   14.36,   5.22
            6,      3.250,   20.71,   21.06,   6.48,      1.625,   48.76,    8.95,   5.51,      6.500,   20.75,   42.05,   6.47,     3.250,   21.71,   20.09,   6.18
            7,      3.750,   17.80,   28.28,   7.54,      1.875,   54.49,    9.24,   4.93,      7.500,   20.72,   48.59,   6.48,     3.750,   26.48,   19.01,   5.07
            8,      4.250,   15.97,   35.71,   8.40,      2.125,   55.45,   10.29,   4.84,      8.500,   18.98,   60.12,   7.07,     4.250,   28.77,   19.83,   4.67
            9,      4.750,   20.68,   30.84,   6.49,      2.375,   51.77,   12.32,   5.19,      9.500,   18.45,   69.10,   7.27,     4.750,   28.89,   22.07,   4.65
           10,      5.250,   16.94,   41.59,   7.92,      2.625,   56.71,   12.42,   4.73,     10.500,   27.93,   50.45,   4.80,     5.250,   28.53,   24.70,   4.70
           11,      5.750,   20.52,   37.61,   6.54,      2.875,   41.04,   18.80,   6.54,     11.500,   27.98,   55.17,   4.80,     5.750,   24.72,   31.22,   5.43
           12,      6.250,   19.98,   41.99,   6.72,      3.125,   55.69,   15.06,   4.82,     12.500,   28.05,   59.81,   4.78,     6.250,   28.86,   29.06,   4.65
           13,      6.750,   10.49,   86.38,  12.80,      3.375,   53.55,   16.92,   5.01,     13.500,   20.66,   87.70,   6.50,     6.750,   28.53,   31.76,   4.70
           14,      7.250,   20.22,   48.13,   6.64,      3.625,   51.77,   18.80,   5.19,     14.500,   27.89,   69.78,   4.81,     7.250,   28.89,   33.68,   4.65
           15,      7.750,   20.28,   51.30,   6.62,      3.875,   45.56,   22.83,   5.89,     15.500,   20.68,  100.58,   6.49,     7.750,   29.08,   35.77,   4.61
           16,      8.250,   18.81,   58.86,   7.13,      4.125,   57.26,   19.34,   4.69,     16.500,   20.75,  106.75,   6.47,     8.250,   29.17,   37.97,   4.60
            0,      0.250,   27.61,    1.22,   4.86,      0.125,   51.59,    0.65,   5.20,      0.500,   26.55,    2.53,   5.06,     0.250,   15.99,    2.10,   8.39
            1,      0.750,   11.60,    8.68,  11.57,      0.375,   52.27,    1.93,   5.14,      1.500,   26.27,    7.66,   5.11,     0.750,   19.67,    5.12,   6.82
            2,      1.250,   25.18,    6.66,   5.33,      0.625,   52.13,    3.22,   5.15,      2.500,   24.40,   13.75,   5.50,     1.250,   27.84,    6.03,   4.82
            3,      1.750,   25.54,    9.20,   5.26,      0.875,   56.88,    4.13,   4.72,      3.500,   16.32,   28.78,   8.22,     1.750,   26.29,    8.93,   5.10
            4,      2.250,   25.75,   11.73,   5.21,      1.125,   55.60,    5.43,   4.83,      4.500,   28.14,   21.46,   4.77,     2.250,   26.76,   11.29,   5.02
            5,      2.750,   28.09,   13.14,   4.78,      1.375,   46.14,    8.00,   5.82,      5.500,   23.00,   32.09,   5.83,     2.750,   27.00,   13.67,   4.97
            6,      3.250,   28.14,   15.50,   4.77,      1.625,   56.27,    7.75,   4.77,      6.500,   21.28,   40.99,   6.31,     3.250,   29.34,   14.87,   4.57
            7,      3.750,   27.41,   18.36,   4.90,      1.875,   54.14,    9.30,   4.96,      7.500,   27.37,   36.77,   4.90,     3.750,   29.36,   17.14,   4.57
            8,      4.250,   24.82,   22.98,   5.41,      2.125,   56.23,   10.14,   4.77,      8.500,   28.23,   40.41,   4.75,     4.250,   28.02,   20.36,   4.79
            9,      4.750,   26.12,   24.41,   5.14,      2.375,   53.60,   11.89,   5.01,      9.500,   26.07,   48.92,   5.15,     4.750,   28.02,   22.75,   4.79
           10,      5.250,   23.67,   29.76,   5.67,      2.625,   57.13,   12.33,   4.70,     10.500,   22.41,   62.89,   5.99,     5.250,   28.14,   25.04,   4.77
           11,      5.750,   28.39,   27.19,   4.73,      2.875,   55.49,   13.91,   4.84,     11.500,   27.89,   55.33,   4.81,     5.750,   29.54,   26.13,   4.54
           12,      6.250,   28.39,   29.55,   4.73,      3.125,   52.23,   16.06,   5.14,     12.500,   21.26,   78.91,   6.31,     6.250,   29.60,   28.34,   4.54
           13,      6.750,   26.22,   34.55,   5.12,      3.375,   55.39,   16.36,   4.85,     13.500,   28.35,   63.91,   4.73,     6.750,   26.87,   33.71,   4.99
           14,      7.250,   28.04,   34.70,   4.79,      3.625,   52.38,   18.58,   5.12,     14.500,   26.24,   74.18,   5.12,     7.250,   29.55,   32.92,   4.54
           15,      7.750,   25.99,   40.02,   5.16,      3.875,   56.93,   18.27,   4.72,     15.500,   27.83,   74.75,   4.82,     7.750,   29.60,   35.15,   4.53
           16,      8.250,   22.24,   49.79,   6.04,      4.125,   47.16,   23.48,   5.69,     16.500,   28.21,   78.50,   4.76,     8.250,   29.66,   37.33,   4.52
            0,      0.250,   18.24,    1.84,   7.36,      0.125,   50.20,    0.67,   5.35,      0.500,   19.34,    3.47,   6.94,     0.250,   18.56,    1.81,   7.23
            1,      0.750,   15.75,    6.39,   8.52,      0.375,   50.31,    2.00,   5.34,      1.500,   12.13,   16.60,  11.07,     0.750,   18.41,    5.47,   7.29
            2,      1.250,   19.58,    8.57,   6.86,      0.625,   56.51,    2.97,   4.75,      2.500,   12.13,   27.66,  11.06,     1.250,   20.46,    8.20,   6.56
            3,      1.750,   19.65,   11.95,   6.83,      0.875,   56.72,    4.14,   4.73,      3.500,   19.53,   24.06,   6.87,     1.750,   19.57,   12.00,   6.86
            4,      2.250,   20.65,   14.62,   6.50,      1.125,   46.90,    6.44,   5.72,      4.500,   19.89,   30.36,   6.75,     2.250,   20.62,   14.64,   6.51
            5,      2.750,   20.57,   17.94,   6.52,      1.375,   54.93,    6.72,   4.89,      5.500,   15.73,   46.94,   8.53,     2.750,   28.49,   12.95,   4.71
            6,      3.250,   19.74,   22.09,   6.80,      1.625,   56.01,    7.79,   4.79,      6.500,   17.47,   49.93,   7.68,     3.250,   28.51,   15.30,   4.71
            7,      3.750,   20.62,   24.41,   6.51,      1.875,   54.92,    9.16,   4.89,      7.500,   20.46,   49.21,   6.56,     3.750,   23.90,   21.06,   5.62
            8,      4.250,   20.31,   28.08,   6.61,      2.125,   51.13,   11.16,   5.25,      8.500,   20.71,   55.08,   6.48,     4.250,   24.00,   23.77,   5.59
            9,      4.750,   20.50,   31.10,   6.55,      2.375,   49.92,   12.77,   5.38,      9.500,   20.81,   61.28,   6.45,     4.750,   28.74,   22.19,   4.67
           10,      5.250,   20.65,   34.13,   6.50,      2.625,   46.47,   15.16,   5.78,     10.500,   23.88,   59.00,   5.62,     5.250,   25.95,   27.16,   5.17
           11,      5.750,   20.32,   37.97,   6.60,      2.875,   57.01,   13.54,   4.71,     11.500,   18.12,   85.20,   7.41,     5.750,   28.78,   26.82,   4.66
           12,      6.250,   16.96,   49.45,   7.91,      3.125,   54.71,   15.33,   4.91,     12.500,   27.91,   60.12,   4.81,     6.250,   28.98,   28.94,   4.63
           13,      6.750,   10.49,   86.37,  12.80,      3.375,   56.72,   15.97,   4.73,     13.500,   23.35,   77.61,   5.75,     6.750,   28.93,   31.31,   4.64
           14,      7.250,   11.27,   86.35,  11.91,      3.625,   56.56,   17.21,   4.75,     14.500,   20.68,   94.09,   6.49,     7.250,   26.08,   37.31,   5.15
           15,      7.750,   20.02,   51.96,   6.70,      3.875,   57.10,   18.22,   4.70,     15.500,   27.93,   74.49,   4.81,     7.750,   26.10,   39.85,   5.14
           16,      8.250,   18.91,   58.55,   7.10,      4.125,   56.10,   19.74,   4.78,     16.500,   20.59,  107.56,   6.52,     8.250,   29.01,   38.16,   4.63
            0,      0.250,   19.86,    1.69,   6.76,      0.125,   50.56,    0.66,   5.31,      0.500,   17.87,    3.76,   7.51,     0.250,   19.24,    1.74,   6.98
            1,      0.750,   19.93,    5.05,   6.74,      0.375,   53.87,    1.87,   4.98,      1.500,   19.99,   10.07,   6.71,     0.750,   19.38,    5.19,   6.92
            2,      1.250,   19.83,    8.46,   6.77,      0.625,   49.47,    3.39,   5.43,      2.500,   19.92,   16.84,   6.74,     1.250,   19.14,    8.76,   7.01
            3,      1.750,   16.80,   13.98,   7.99,      0.875,   52.71,    4.46,   5.09,      3.500,   19.81,   23.71,   6.78,     1.750,   17.35,   13.53,   7.73
            4,      2.250,   20.04,   15.07,   6.70,      1.125,   51.53,    5.86,   5.21,      4.500,   17.88,   33.78,   7.51,     2.250,   17.96,   16.81,   7.47
            5,      2.750,   20.04,   18.41,   6.70,      1.375,   51.42,    7.18,   5.22,      5.500,   19.92,   37.05,   6.74,     2.750,   15.69,   23.53,   8.56
            6,      3.250,   19.30,   22.61,   6.96,      1.625,   52.97,    8.23,   5.07,      6.500,   16.45,   53.03,   8.16,     3.250,   19.31,   22.59,   6.95
            7,      3.750,   18.80,   26.78,   7.14,      1.875,   54.47,    9.24,   4.93,      7.500,   37.84,   26.60,   3.55,     3.750,   20.35,   24.73,   6.59
            8,      4.250,   20.00,   28.51,   6.71,      2.125,   54.29,   10.51,   4.94,      8.500,   20.21,   56.46,   6.64,     4.250,   20.50,   27.82,   6.55
            9,      4.750,   12.68,   50.27,  10.58,      2.375,   55.29,   11.53,   4.85,      9.500,   20.06,   63.55,   6.69,     4.750,   18.80,   33.92,   7.14
           10,      5.250,   19.86,   35.47,   6.76,      2.625,   52.06,   13.54,   5.16,     10.500,   20.14,   69.99,   6.67,     5.250,   20.30,   34.71,   6.61
           11,      5.750,   19.74,   39.10,   6.80,      2.875,   52.35,   14.74,   5.13,     11.500,   19.95,   77.38,   6.73,     5.750,   20.48,   37.69,   6.55
           12,      6.250,   19.07,   43.99,   7.04,      3.125,   56.63,   14.81,   4.74,     12.500,   20.00,   83.88,   6.71,     6.250,   17.81,   47.09,   7.54
           13,      6.750,   11.06,   81.94,  12.14,      3.375,   56.59,   16.01,   4.74,     13.500,   19.35,   93.64,   6.94,     6.750,   20.72,   43.73,   6.48
           14,      7.250,   19.23,   50.61,   6.98,      3.625,   56.28,   17.29,   4.77,     14.500,   18.27,  106.54,   7.35,     7.250,   27.95,   34.81,   4.80
           15,      7.750,   19.04,   54.63,   7.05,      3.875,   49.24,   21.12,   5.45,     15.500,   11.39,  182.58,  11.78,     7.750,   27.72,   37.52,   4.84
           16,      8.250,   10.18,  108.82,  13.19,      4.125,   56.08,   19.74,   4.79,     16.500,   10.28,  215.47,  13.06,     8.250,   28.25,   39.19,   4.75
