Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            9,      4.750,    5.16,  123.65,  26.03,      2.375,   12.05,   52.92,  22.28,      9.500,    5.29,  240.89,  25.36,     4.750,    5.31,  120.01,  25.26
           10,      5.250,    5.14,  136.97,  26.09,      2.625,   12.07,   58.36,  22.23,     10.500,    5.19,  271.40,  25.85,     5.250,    5.27,  133.69,  25.47
           11,      5.750,    4.89,  157.67,  27.42,      2.875,   12.05,   64.07,  22.29,     11.500,    5.23,  294.92,  25.65,     5.750,    5.40,  143.04,  24.88
           12,      6.250,    4.97,  168.66,  26.99,      3.125,   12.03,   69.73,  22.31,     12.500,    5.19,  323.22,  25.86,     6.250,    5.42,  154.77,  24.76
           13,      6.750,    4.84,  187.17,  27.73,      3.375,   12.06,   75.13,  22.26,     13.500,    5.21,  347.91,  25.77,     6.750,    5.45,  166.30,  24.64
           14,      7.250,    4.60,  211.64,  29.19,      3.625,   12.08,   80.53,  22.22,     14.500,    5.13,  379.65,  26.18,     7.250,    5.53,  175.85,  24.25
           15,      7.750,    2.93,  354.43,  45.73,      3.875,   12.15,   85.64,  22.10,     15.500,    5.07,  410.34,  26.47,     7.750,    5.53,  188.08,  24.27
           16,      8.250,    3.06,  361.65,  43.84,      4.125,   12.13,   91.31,  22.13,     16.500,    5.02,  441.46,  26.75,     8.250,    5.64,  196.18,  23.78
            0,      0.250,    5.36,    6.27,  25.06,      0.125,   12.01,    2.79,  22.36,      0.500,    5.32,   12.62,  25.23,     0.250,    5.35,    6.27,  25.07
            1,      0.750,    5.37,   18.76,  25.01,      0.375,   12.02,    8.37,  22.33,      1.500,    5.38,   37.39,  24.93,     0.750,    5.31,   18.94,  25.25
            2,      1.250,    5.31,   31.62,  25.29,      0.625,   12.00,   13.98,  22.36,      2.500,    5.37,   62.46,  24.99,     1.250,    5.30,   31.67,  25.34
            3,      1.750,    5.39,   43.54,  24.88,      0.875,   11.99,   19.59,  22.39,      3.500,    5.47,   85.94,  24.55,     1.750,    5.40,   43.47,  24.84
            4,      2.250,    5.44,   55.49,  24.66,      1.125,   12.00,   25.16,  22.36,      4.500,    5.45,  110.85,  24.63,     2.250,    5.43,   55.59,  24.71
            5,      2.750,    5.50,   67.12,  24.41,      1.375,   11.99,   30.78,  22.39,      5.500,    5.47,  134.90,  24.53,     2.750,    5.43,   67.93,  24.70
            6,      3.250,    5.49,   79.46,  24.45,      1.625,   12.03,   36.26,  22.32,      6.500,    5.53,  157.71,  24.26,     3.250,    5.40,   80.82,  24.87
            7,      3.750,    5.51,   91.43,  24.38,      1.875,   11.99,   41.96,  22.38,      7.500,    5.58,  180.37,  24.05,     3.750,    5.32,   94.65,  25.24
            8,      4.250,    5.54,  102.89,  24.21,      2.125,   11.97,   47.64,  22.42,      8.500,    5.58,  204.50,  24.06,     4.250,    5.73,   99.55,  23.42
            9,      4.750,    5.51,  115.62,  24.34,      2.375,   12.05,   52.92,  22.28,      9.500,    5.59,  228.06,  24.01,     4.750,    5.40,  118.00,  24.84
           10,      5.250,    5.04,  139.78,  26.62,      2.625,   12.07,   58.39,  22.24,     10.500,    5.64,  249.68,  23.78,     5.250,    5.55,  127.05,  24.20
           11,      5.750,    4.79,  161.00,  28.00,      2.875,   12.09,   63.84,  22.20,     11.500,    5.57,  276.88,  24.08,     5.750,    5.57,  138.57,  24.10
           12,      6.250,    2.39,  350.38,  56.06,      3.125,   12.08,   69.44,  22.22,     12.500,    5.64,  297.35,  23.79,     6.250,    5.71,  147.02,  23.52
           13,      6.750,    2.57,  352.77,  52.26,      3.375,   12.09,   74.96,  22.21,     13.500,    5.63,  321.90,  23.84,     6.750,    5.86,  154.70,  22.92
           14,      7.250,    5.05,  192.52,  26.55,      3.625,   12.11,   80.32,  22.16,     14.500,    5.62,  346.25,  23.88,     7.250,    5.88,  165.55,  22.83
           15,      7.750,    2.88,  361.63,  46.66,      3.875,   12.13,   85.76,  22.13,     15.500,    5.57,  373.46,  24.09,     7.750,    5.77,  180.40,  23.28
           16,      8.250,    3.10,  357.00,  43.27,      4.125,   12.13,   91.28,  22.13,     16.500,    5.68,  390.10,  23.64,     8.250,    6.00,  184.59,  22.37
            0,      0.250,    4.67,    7.19,  28.77,      0.125,   12.02,    2.79,  22.33,      0.500,    4.75,   14.12,  28.23,     0.250,    4.72,    7.11,  28.45
            1,      0.750,    4.64,   21.67,  28.90,      0.375,   12.01,    8.38,  22.35,      1.500,    4.74,   42.45,  28.30,     0.750,    4.67,   21.53,  28.71
            2,      1.250,    4.70,   35.66,  28.53,      0.625,   12.00,   13.98,  22.37,      2.500,    4.78,   70.18,  28.07,     1.250,    4.69,   35.77,  28.62
            3,      1.750,    4.84,   48.50,  27.72,      0.875,   12.00,   19.57,  22.36,      3.500,    4.87,   96.44,  27.55,     1.750,    4.78,   49.13,  28.07
            4,      2.250,    4.83,   62.47,  27.76,      1.125,   11.98,   25.21,  22.41,      4.500,    4.92,  122.65,  27.26,     2.250,    4.95,   60.96,  27.09
            5,      2.750,    5.02,   73.59,  26.76,      1.375,   12.04,   30.65,  22.29,      5.500,    4.94,  149.32,  27.15,     2.750,    5.34,   69.06,  25.11
            6,      3.250,    5.00,   87.29,  26.86,      1.625,   12.01,   36.31,  22.34,      6.500,    4.98,  175.01,  26.93,     3.250,    5.15,   84.74,  26.07
            7,      3.750,    4.94,  101.79,  27.14,      1.875,   12.00,   41.95,  22.37,      7.500,    5.03,  199.97,  26.66,     3.750,    5.21,   96.60,  25.76
            8,      4.250,    4.89,  116.59,  27.43,      2.125,   12.02,   47.44,  22.32,      8.500,    5.03,  226.68,  26.67,     4.250,    5.32,  107.17,  25.22
            9,      4.750,    4.83,  131.93,  27.78,      2.375,   12.03,   52.98,  22.31,      9.500,    5.07,  251.70,  26.50,     4.750,    5.36,  119.02,  25.06
           10,      5.250,    2.04,  344.93,  65.70,      2.625,   12.05,   58.48,  22.28,     10.500,    4.90,  287.80,  27.41,     5.250,    5.27,  133.82,  25.49
           11,      5.750,    2.22,  348.11,  60.54,      2.875,   12.07,   63.96,  22.25,     11.500,    4.90,  315.21,  27.41,     5.750,    5.21,  148.21,  25.78
           12,      6.250,    2.36,  355.09,  56.81,      3.125,   12.10,   69.31,  22.18,     12.500,    4.77,  351.89,  28.15,     6.250,    5.39,  155.53,  24.89
           13,      6.750,    2.59,  349.97,  51.85,      3.375,   12.09,   74.96,  22.21,     13.500,    4.49,  403.44,  29.88,     6.750,    5.44,  166.52,  24.67
           14,      7.250,    3.86,  252.33,  34.80,      3.625,   12.17,   79.96,  22.06,     14.500,    2.76,  704.17,  48.56,     7.250,    5.41,  179.84,  24.81
           15,      7.750,    3.17,  328.21,  42.35,      3.875,   12.12,   85.80,  22.14,     15.500,    2.91,  714.85,  46.12,     7.750,    5.48,  189.69,  24.48
           16,      8.250,    3.06,  362.14,  43.90,      4.125,   12.11,   91.44,  22.17,     16.500,    4.09,  541.76,  32.83,     8.250,    5.57,  198.96,  24.12
            0,      0.250,    4.92,    6.82,  27.30,      0.125,   12.02,    2.79,  22.34,      0.500,    4.92,   13.63,  27.27,     0.250,    4.91,    6.84,  27.35
            1,      0.750,    4.88,   20.62,  27.49,      0.375,   12.03,    8.37,  22.32,      1.500,    4.92,   40.96,  27.31,     0.750,    4.92,   20.46,  27.28
            2,      1.250,    4.92,   34.08,  27.27,      0.625,   12.01,   13.97,  22.36,      2.500,    4.98,   67.37,  26.95,     1.250,    4.97,   33.77,  27.02
            3,      1.750,    5.03,   46.68,  26.67,      0.875,   12.02,   19.55,  22.34,      3.500,    5.03,   93.32,  26.66,     1.750,    5.02,   46.78,  26.73
            4,      2.250,    5.09,   59.29,  26.35,      1.125,   12.01,   25.15,  22.36,      4.500,    5.15,  117.31,  26.07,     2.250,    5.10,   59.21,  26.31
            5,      2.750,    5.11,   72.21,  26.26,      1.375,   12.01,   30.73,  22.35,      5.500,    5.12,  144.29,  26.24,     2.750,    5.26,   70.17,  25.52
            6,      3.250,    5.13,   85.04,  26.17,      1.625,   12.04,   36.24,  22.30,      6.500,    5.26,  165.98,  25.54,     3.250,    5.23,   83.46,  25.68
            7,      3.750,    5.16,   97.56,  26.02,      1.875,   12.00,   41.93,  22.36,      7.500,    5.19,  193.89,  25.85,     3.750,    5.14,   97.85,  26.09
            8,      4.250,    5.18,  110.16,  25.92,      2.125,   12.04,   47.39,  22.30,      8.500,    5.24,  217.69,  25.61,     4.250,    5.36,  106.45,  25.05
            9,      4.750,    5.14,  124.15,  26.14,      2.375,   12.03,   52.98,  22.31,      9.500,    5.19,  245.84,  25.88,     4.750,    5.32,  119.91,  25.24
           10,      5.250,    5.06,  139.30,  26.53,      2.625,   12.04,   58.54,  22.30,     10.500,    5.16,  273.28,  26.03,     5.250,    5.28,  133.57,  25.44
           11,      5.750,    5.00,  154.47,  26.86,      2.875,   12.10,   63.76,  22.18,     11.500,    5.23,  294.92,  25.65,     5.750,    5.33,  144.71,  25.17
           12,      6.250,    4.99,  168.01,  26.88,      3.125,   12.11,   69.25,  22.16,     12.500,    5.17,  324.31,  25.94,     6.250,    5.45,  154.04,  24.65
           13,      6.750,    4.86,  186.34,  27.61,      3.375,   12.07,   75.06,  22.24,     13.500,    5.12,  353.68,  26.20,     6.750,    5.45,  166.12,  24.61
           14,      7.250,    2.75,  354.31,  48.87,      3.625,   12.04,   80.81,  22.29,     14.500,    4.99,  390.10,  26.90,     7.250,    5.43,  179.26,  24.73
           15,      7.750,    2.90,  358.82,  46.30,      3.875,   12.18,   85.42,  22.04,     15.500,    5.10,  408.04,  26.32,     7.750,    5.44,  191.34,  24.69
           16,      8.250,    3.10,  356.88,  43.26,      4.125,   12.13,   91.31,  22.13,     16.500,    5.06,  437.88,  26.54,     8.250,    5.65,  195.86,  23.74
            0,      0.250,    4.67,    7.18,  28.72,      0.125,   11.97,    2.80,  22.42,      0.500,    4.73,   14.17,  28.35,     0.250,    4.69,    7.15,  28.61
            1,      0.750,    4.54,   22.16,  29.55,      0.375,   12.01,    8.38,  22.35,      1.500,    4.75,   42.35,  28.24,     0.750,    4.70,   21.44,  28.59
            2,      1.250,    4.73,   35.46,  28.36,      0.625,   11.97,   14.02,  22.43,      2.500,    4.74,   70.73,  28.29,     1.250,    4.68,   35.84,  28.67
            3,      1.750,    4.85,   48.42,  27.67,      0.875,   11.95,   19.65,  22.46,      3.500,    4.78,   98.34,  28.10,     1.750,    4.84,   48.57,  27.75
            4,      2.250,    4.95,   61.05,  27.13,      1.125,   11.98,   25.21,  22.41,      4.500,    4.96,  121.81,  27.07,     2.250,    4.89,   61.72,  27.43
            5,      2.750,    4.97,   74.27,  27.01,      1.375,   11.99,   30.79,  22.39,      5.500,    4.93,  149.72,  27.22,     2.750,    5.24,   70.39,  25.60
            6,      3.250,    5.02,   86.97,  26.76,      1.625,   12.01,   36.32,  22.35,      6.500,    4.91,  177.75,  27.35,     3.250,    5.18,   84.15,  25.89
            7,      3.750,    4.97,  101.20,  26.99,      1.875,   12.00,   41.95,  22.37,      7.500,    5.05,  199.40,  26.59,     3.750,    5.12,   98.30,  26.21
            8,      4.250,    4.91,  116.22,  27.35,      2.125,   12.02,   47.46,  22.33,      8.500,    4.99,  228.68,  26.90,     4.250,    5.33,  106.98,  25.17
            9,      4.750,    4.80,  132.81,  27.96,      2.375,   12.03,   52.99,  22.31,      9.500,    5.04,  252.98,  26.63,     4.750,    5.33,  119.55,  25.17
           10,      5.250,    4.64,  151.74,  28.90,      2.625,   12.06,   58.43,  22.26,     10.500,    4.81,  293.07,  27.91,     5.250,    5.24,  134.43,  25.61
           11,      5.750,    2.21,  349.40,  60.77,      2.875,   12.04,   64.11,  22.30,     11.500,    4.75,  325.07,  28.27,     5.750,    5.18,  149.09,  25.93
           12,      6.250,    2.36,  355.40,  56.86,      3.125,   12.08,   69.47,  22.23,     12.500,    4.74,  353.87,  28.31,     6.250,    5.39,  155.56,  24.89
           13,      6.750,    2.58,  351.36,  52.05,      3.375,   12.10,   74.88,  22.19,     13.500,    2.56,  708.07,  52.45,     6.750,    5.44,  166.49,  24.67
           14,      7.250,    3.54,  275.20,  37.96,      3.625,   12.13,   80.23,  22.13,     14.500,    4.48,  434.71,  29.98,     7.250,    5.46,  178.29,  24.59
           15,      7.750,    2.93,  355.18,  45.83,      3.875,   12.14,   85.69,  22.11,     15.500,    2.92,  712.35,  45.96,     7.750,    5.40,  192.46,  24.83
           16,      8.250,    3.10,  356.76,  43.24,      4.125,   12.12,   91.35,  22.14,     16.500,    4.34,  509.95,  30.91,     8.250,    5.57,  198.70,  24.09
            0,      0.250,    4.70,    7.14,  28.55,      0.125,   12.00,    2.80,  22.37,      0.500,    4.70,   14.29,  28.58,     0.250,    4.68,    7.17,  28.66
            1,      0.750,    4.64,   21.70,  28.93,      0.375,   12.02,    8.38,  22.34,      1.500,    4.78,   42.09,  28.06,     0.750,    4.66,   21.61,  28.81
            2,      1.250,    4.67,   35.95,  28.76,      0.625,   12.00,   13.99,  22.38,      2.500,    4.75,   70.62,  28.25,     1.250,    4.69,   35.79,  28.63
            3,      1.750,    4.78,   49.16,  28.09,      0.875,   12.00,   19.58,  22.38,      3.500,    4.81,   97.57,  27.88,     1.750,    4.77,   49.24,  28.14
            4,      2.250,    4.92,   61.40,  27.29,      1.125,   11.97,   25.24,  22.43,      4.500,    4.94,  122.37,  27.19,     2.250,    4.87,   61.97,  27.54
            5,      2.750,    4.95,   74.50,  27.09,      1.375,   12.02,   30.70,  22.33,      5.500,    4.95,  149.04,  27.10,     2.750,    5.27,   70.00,  25.46
            6,      3.250,    4.98,   87.63,  26.96,      1.625,   11.98,   36.42,  22.41,      6.500,    5.01,  174.08,  26.78,     3.250,    5.21,   83.67,  25.75
            7,      3.750,    4.99,  100.93,  26.91,      1.875,   11.97,   42.05,  22.43,      7.500,    4.97,  202.44,  26.99,     3.750,    5.18,   97.25,  25.93
            8,      4.250,    4.85,  117.65,  27.68,      2.125,   12.02,   47.45,  22.33,      8.500,    5.00,  227.97,  26.82,     4.250,    5.18,  110.22,  25.93
            9,      4.750,    4.84,  131.74,  27.73,      2.375,   12.06,   52.87,  22.26,      9.500,    5.03,  253.70,  26.71,     4.750,    5.27,  121.08,  25.49
           10,      5.250,    4.65,  151.64,  28.88,      2.625,   12.02,   58.64,  22.34,     10.500,    4.91,  286.84,  27.32,     5.250,    5.16,  136.51,  26.00
           11,      5.750,    2.19,  352.84,  61.36,      2.875,   12.05,   64.04,  22.27,     11.500,    4.83,  319.89,  27.82,     5.750,    5.32,  145.07,  25.23
           12,      6.250,    2.42,  347.12,  55.54,      3.125,   12.11,   69.29,  22.17,     12.500,    4.71,  355.94,  28.48,     6.250,    5.41,  154.92,  24.79
           13,      6.750,    2.59,  349.42,  51.77,      3.375,   12.15,   74.55,  22.09,     13.500,    4.60,  394.18,  29.20,     6.750,    5.39,  168.20,  24.92
           14,      7.250,    3.38,  287.53,  39.66,      3.625,   12.11,   80.35,  22.16,     14.500,    2.75,  706.52,  48.73,     7.250,    5.47,  177.89,  24.54
           15,      7.750,    2.94,  354.19,  45.70,      3.875,   12.14,   85.70,  22.12,     15.500,    2.92,  711.60,  45.91,     7.750,    5.45,  191.01,  24.65
           16,      8.250,    3.06,  361.77,  43.85,      4.125,   12.12,   91.35,  22.15,     16.500,    3.70,  597.92,  36.24,     8.250,    5.55,  199.62,  24.20
            0,      0.250,    5.34,    6.29,  25.15,      0.125,   11.99,    2.80,  22.39,      0.500,    5.33,   12.58,  25.17,     0.250,    5.33,    6.30,  25.19
            1,      0.750,    5.31,   18.94,  25.25,      0.375,   11.99,    8.39,  22.38,      1.500,    5.35,   37.61,  25.08,     0.750,    5.33,   18.90,  25.20
            2,      1.250,    5.33,   31.49,  25.19,      0.625,   12.01,   13.97,  22.35,      2.500,    5.39,   62.20,  24.88,     1.250,    5.30,   31.64,  25.31
            3,      1.750,    5.36,   43.80,  25.03,      0.875,   11.98,   19.61,  22.41,      3.500,    5.41,   86.75,  24.79,     1.750,    5.41,   43.39,  24.80
            4,      2.250,    5.44,   55.54,  24.68,      1.125,   11.99,   25.18,  22.38,      4.500,    5.41,  111.54,  24.79,     2.250,    5.44,   55.53,  24.68
            5,      2.750,    5.44,   67.80,  24.66,      1.375,   11.98,   30.82,  22.42,      5.500,    5.47,  135.05,  24.55,     2.750,    5.47,   67.50,  24.55
            6,      3.250,    5.50,   79.34,  24.41,      1.625,   11.99,   36.38,  22.39,      6.500,    5.52,  158.12,  24.33,     3.250,    5.44,   80.22,  24.68
            7,      3.750,    5.47,   92.01,  24.54,      1.875,   12.02,   41.88,  22.33,      7.500,    5.59,  180.01,  24.00,     3.750,    5.28,   95.27,  25.41
            8,      4.250,    5.47,  104.32,  24.55,      2.125,   12.00,   47.52,  22.36,      8.500,    5.58,  204.50,  24.06,     4.250,    5.46,  104.53,  24.60
            9,      4.750,    5.33,  119.61,  25.18,      2.375,   12.02,   53.03,  22.33,      9.500,    5.57,  228.94,  24.10,     4.750,    5.54,  115.06,  24.22
           10,      5.250,    5.23,  134.79,  25.68,      2.625,   12.08,   58.33,  22.22,     10.500,    5.57,  252.99,  24.09,     5.250,    5.33,  132.18,  25.18
           11,      5.750,    5.19,  148.59,  25.84,      2.875,   12.06,   64.01,  22.26,     11.500,    5.62,  274.86,  23.90,     5.750,    5.52,  139.90,  24.33
           12,      6.250,    2.39,  351.59,  56.25,      3.125,   12.05,   69.59,  22.27,     12.500,    5.63,  298.05,  23.84,     6.250,    5.65,  148.41,  23.74
           13,      6.750,    2.57,  351.92,  52.14,      3.375,   12.09,   74.93,  22.20,     13.500,    5.57,  325.03,  24.08,     6.750,    5.58,  162.43,  24.06
           14,      7.250,    5.04,  192.91,  26.61,      3.625,   12.10,   80.39,  22.18,     14.500,    5.42,  359.20,  24.77,     7.250,    5.74,  169.57,  23.39
           15,      7.750,    2.92,  355.92,  45.93,      3.875,   12.11,   85.90,  22.17,     15.500,    2.98,  697.19,  44.98,     7.750,    5.52,  188.57,  24.33
