,,,,
Spend by 'Additional Info' ,Month,,,
Row Labels,8,9,(empty),Total Result
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.700014}",3.02708454048,,,3.02708454048
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.733348}",3.17123142336,,,3.17123142336
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.800016}",6.91905037824,,,6.91905037824
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.816683}",3.53159863056,,,3.53159863056
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.866684}",3.74781895488,,,3.74781895488
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.950018}",4.10818183776,,,4.10818183776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.983352}",4.25232872064,,,4.25232872064
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_1"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":1.0}",77.83776,,,77.83776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_10"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.150003}",0.64866097296,,,0.64866097296
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_10"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_10"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.883351}",3.81989239632,,,3.81989239632
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_11"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_11"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.416675}",1.801836036,,,1.801836036
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_11"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_12"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.16667}",0.7207344144,,,0.7207344144
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_12"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_12"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_13"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_13"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.416675}",1.801836036,,,1.801836036
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_13"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_14"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.200004}",0.86488129728,,,0.86488129728
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_14"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_14"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_15"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_15"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_15"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.883351}",3.81989239632,,,3.81989239632
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_16"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.200004}",0.86488129728,,,0.86488129728
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_16"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_16"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_17"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_17"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_17"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_18"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_18"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_18"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.883351}",3.81989239632,,,3.81989239632
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_19"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.083335}",0.3603672072,,,0.3603672072
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_19"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.16667}",0.7207344144,,,0.7207344144
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_19"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_19"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.083335}",0.7207344144,,,0.7207344144
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.100002}",0.43244064864,,,0.43244064864
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.116669}",0.50451409008,,,0.50451409008
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.200004}",0.86488129728,,,0.86488129728
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.266672}",1.15317506304,,,1.15317506304
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.350007}",1.51354227024,,,1.51354227024
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.366674}",1.58561571168,,,1.58561571168
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.383341}",1.65768915312,,,1.65768915312
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.400008}",3.45952518912,,,3.45952518912
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.450009}",1.94598291888,,,1.94598291888
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.516677}",2.23427668464,,,2.23427668464
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.583345}",2.5225704504,,,2.5225704504
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.683347}",2.95501109904,,,2.95501109904
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.816683}",3.53159863056,,,3.53159863056
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.883351}",3.81989239632,,,3.81989239632
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.983352}",4.25232872064,,,4.25232872064
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_2"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":1.0}",64.8648,,,64.8648
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_20"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_20"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_20"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_21"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_21"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.416675}",1.801836036,,,1.801836036
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_21"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_22"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.200004}",0.86488129728,,,0.86488129728
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_22"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.416675}",1.801836036,,,1.801836036
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_22"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_23"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_23"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_23"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_24"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_24"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_24"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_25"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.216671}",0.93695473872,,,0.93695473872
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_25"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.416675}",1.801836036,,,1.801836036
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_25"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.900018}",3.89196583776,,,3.89196583776
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_26"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.200004}",0.86488129728,,,0.86488129728
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_26"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.433342}",1.87390947744,,,1.87390947744
"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_HB120-96rs_v3"",""VMName"":""flux-usernetes_26"",""VMSSName"":""flux-usernetes"",""VMProperties"":null,""VCPUs"":96,""ConsumedQuantity"":0.850017}",3.67574551344,,,3.67574551344
